{United States571}	{88047068}	{New York571}	{88047068}
{United States572}	{17721831}	{New York572}	{17721831}
{United States573}	{43547232}	{New York573}	{43547232}
{United States574}	{64778998}	{New York574}	{64778998}
{United States575}	{46267232}	{New York575}	{46267232}
{United States576}	{55496262}	{New York576}	{55496262}
{United States577}	{44514320}	{New York577}	{44514320}
{United States578}	{61908381}	{New York578}	{61908381}
{United States579}	{69863237}	{New York579}	{69863237}
{United States580}	{21836977}	{New York580}	{21836977}
{United States581}	{63940905}	{New York581}	{63940905}
{United States582}	{45015504}	{New York582}	{45015504}
{United States583}	{36881033}	{New York583}	{36881033}
{United States584}	{60543144}	{New York584}	{60543144}
{United States585}	{10488260}	{New York585}	{10488260}
{United States586}	{40535746}	{New York586}	{40535746}
{United States587}	{13398826}	{New York587}	{13398826}
{United States588}	{51188029}	{New York588}	{51188029}
{United States589}	{19323400}	{New York589}	{19323400}
{United States590}	{15691962}	{New York590}	{15691962}
{United States591}	{63772012}	{New York591}	{63772012}
{United States592}	{20131218}	{New York592}	{20131218}
{United States593}	{47140135}	{New York593}	{47140135}
{United States594}	{71355423}	{New York594}	{71355423}
{United States595}	{88564433}	{New York595}	{88564433}
{United States596}	{21243035}	{New York596}	{21243035}
{United States597}	{86171301}	{New York597}	{86171301}
{United States598}	{22127501}	{New York598}	{22127501}
{United States599}	{11609203}	{New York599}	{11609203}
{United States600}	{99312701}	{New York600}	{99312701}
{United States601}	{20535804}	{New York601}	{20535804}
{United States602}	{86918419}	{New York602}	{86918419}
{United States603}	{99047713}	{New York603}	{99047713}
{United States604}	{73823280}	{New York604}	{73823280}
{United States605}	{41441567}	{New York605}	{41441567}
{United States606}	{39952583}	{New York606}	{39952583}
{United States607}	{26345879}	{New York607}	{26345879}
{United States608}	{58373888}	{New York608}	{58373888}
{United States609}	{77428784}	{New York609}	{77428784}
{United States610}	{24249432}	{New York610}	{24249432}
{United States611}	{44633707}	{New York611}	{44633707}
{United States612}	{62851842}	{New York612}	{62851842}
{United States613}	{40720943}	{New York613}	{40720943}
{United States614}	{73914200}	{New York614}	{73914200}
{United States615}	{30499479}	{New York615}	{30499479}
{United States616}	{21584567}	{New York616}	{21584567}
{United States617}	{62968028}	{New York617}	{62968028}
{United States618}	{51490711}	{New York618}	{51490711}
{United States619}	{93391184}	{New York619}	{93391184}
{United States620}	{31703922}	{New York620}	{31703922}
{United States621}	{10039440}	{New York621}	{10039440}
{United States622}	{60550743}	{New York622}	{60550743}
{United States623}	{20858188}	{New York623}	{20858188}
{United States624}	{22664386}	{New York624}	{22664386}
{United States625}	{96028938}	{New York625}	{96028938}
{United States626}	{13892886}	{New York626}	{13892886}
{United States627}	{35172813}	{New York627}	{35172813}
{United States628}	{70146409}	{New York628}	{70146409}
{United States629}	{57251828}	{New York629}	{57251828}
{United States630}	{74693225}	{New York630}	{74693225}
{United States631}	{53289641}	{New York631}	{53289641}
{United States632}	{70304089}	{New York632}	{70304089}
{United States633}	{10925455}	{New York633}	{10925455}
{United States634}	{33614837}	{New York634}	{33614837}
{United States635}	{85051448}	{New York635}	{85051448}
{United States636}	{76066697}	{New York636}	{76066697}
{United States637}	{19634855}	{New York637}	{19634855}
{United States638}	{94312759}	{New York638}	{94312759}
{United States639}	{44319424}	{New York639}	{44319424}
{United States640}	{86852907}	{New York640}	{86852907}
{United States641}	{99624529}	{New York641}	{99624529}
{United States642}	{95873208}	{New York642}	{95873208}
{United States643}	{35080569}	{New York643}	{35080569}
{United States644}	{37079778}	{New York644}	{37079778}
{United States645}	{40782122}	{New York645}	{40782122}
{United States646}	{18367923}	{New York646}	{18367923}
{United States647}	{67875883}	{New York647}	{67875883}
{United States648}	{53609096}	{New York648}	{53609096}
{United States649}	{37531852}	{New York649}	{37531852}
{United States650}	{46061744}	{New York650}	{46061744}
{United States651}	{90681882}	{New York651}	{90681882}
{United States652}	{80841301}	{New York652}	{80841301}
{United States653}	{85145197}	{New York653}	{85145197}
{United States654}	{79230211}	{New York654}	{79230211}
{United States655}	{34294550}	{New York655}	{34294550}
{United States656}	{19215536}	{New York656}	{19215536}
{United States657}	{14549867}	{New York657}	{14549867}
{United States658}	{71284073}	{New York658}	{71284073}
{United States659}	{27930537}	{New York659}	{27930537}
{United States660}	{34068297}	{New York660}	{34068297}
{United States661}	{72746417}	{New York661}	{72746417}
{United States662}	{49633105}	{New York662}	{49633105}
{United States663}	{32598146}	{New York663}	{32598146}
{United States664}	{71531634}	{New York664}	{71531634}
{United States665}	{53685349}	{New York665}	{53685349}
{United States666}	{50727537}	{New York666}	{50727537}
{United States667}	{13097267}	{New York667}	{13097267}
{United States668}	{41896242}	{New York668}	{41896242}
{United States669}	{41727449}	{New York669}	{41727449}
{United States670}	{46312891}	{New York670}	{46312891}
{United States671}	{18061118}	{New York671}	{18061118}
{United States672}	{44848661}	{New York672}	{44848661}
{United States673}	{78432996}	{New York673}	{78432996}
{United States674}	{89833984}	{New York674}	{89833984}
{United States675}	{97738475}	{New York675}	{97738475}
{United States676}	{17127164}	{New York676}	{17127164}
{United States677}	{31960474}	{New York677}	{31960474}
{United States678}	{93661925}	{New York678}	{93661925}
{United States679}	{43793516}	{New York679}	{43793516}
{United States680}	{72317008}	{New York680}	{72317008}
{United States681}	{44992715}	{New York681}	{44992715}
{United States682}	{99891850}	{New York682}	{99891850}
{United States683}	{12122173}	{New York683}	{12122173}
{United States684}	{55250789}	{New York684}	{55250789}
{United States685}	{61735710}	{New York685}	{61735710}
{United States686}	{97311653}	{New York686}	{97311653}
{United States687}	{50535270}	{New York687}	{50535270}
{United States688}	{66100444}	{New York688}	{66100444}
{United States689}	{76521164}	{New York689}	{76521164}
{United States690}	{87590381}	{New York690}	{87590381}
{United States691}	{80454139}	{New York691}	{80454139}
{United States692}	{32578013}	{New York692}	{32578013}
{United States693}	{67499129}	{New York693}	{67499129}
{United States694}	{77814003}	{New York694}	{77814003}
{United States695}	{34317667}	{New York695}	{34317667}
{United States696}	{36624939}	{New York696}	{36624939}
{United States697}	{33193209}	{New York697}	{33193209}
{United States698}	{99278962}	{New York698}	{99278962}
{United States699}	{81909629}	{New York699}	{81909629}
{United States700}	{26009844}	{New York700}	{26009844}
{United States701}	{45613543}	{New York701}	{45613543}
{United States702}	{29503946}	{New York702}	{29503946}
{United States703}	{85835279}	{New York703}	{85835279}
{United States704}	{46637869}	{New York704}	{46637869}
{United States705}	{44819252}	{New York705}	{44819252}
{United States706}	{81198112}	{New York706}	{81198112}
{United States707}	{33605972}	{New York707}	{33605972}
{United States708}	{33006827}	{New York708}	{33006827}
{United States709}	{75950680}	{New York709}	{75950680}
{United States710}	{76444981}	{New York710}	{76444981}
{United States711}	{55685003}	{New York711}	{55685003}
{United States712}	{43667962}	{New York712}	{43667962}
{United States713}	{74895778}	{New York713}	{74895778}
{United States714}	{92384341}	{New York714}	{92384341}
{United States715}	{30853902}	{New York715}	{30853902}
{United States716}	{16919387}	{New York716}	{16919387}
{United States717}	{99641064}	{New York717}	{99641064}
{United States718}	{53612249}	{New York718}	{53612249}
{United States719}	{34084190}	{New York719}	{34084190}
{United States720}	{29153796}	{New York720}	{29153796}
{United States721}	{64545441}	{New York721}	{64545441}
{United States722}	{18100845}	{New York722}	{18100845}
{United States723}	{91418009}	{New York723}	{91418009}
{United States724}	{25714413}	{New York724}	{25714413}
{United States725}	{84281322}	{New York725}	{84281322}
{United States726}	{90357459}	{New York726}	{90357459}
{United States727}	{31372208}	{New York727}	{31372208}
{United States728}	{19040164}	{New York728}	{19040164}
{United States729}	{82643838}	{New York729}	{82643838}
{United States730}	{82599839}	{New York730}	{82599839}
{United States731}	{57535331}	{New York731}	{57535331}
{United States732}	{50659377}	{New York732}	{50659377}
{United States733}	{92337561}	{New York733}	{92337561}
{United States734}	{20965243}	{New York734}	{20965243}
{United States735}	{43213092}	{New York735}	{43213092}
{United States736}	{99681576}	{New York736}	{99681576}
{United States737}	{59044424}	{New York737}	{59044424}
{United States738}	{88214760}	{New York738}	{88214760}
{United States739}	{69701454}	{New York739}	{69701454}
{United States740}	{86558928}	{New York740}	{86558928}
{United States741}	{95871023}	{New York741}	{95871023}
{United States742}	{29082969}	{New York742}	{29082969}
{United States743}	{94875774}	{New York743}	{94875774}
{United States744}	{18057153}	{New York744}	{18057153}
{United States745}	{82804388}	{New York745}	{82804388}
{United States746}	{21957832}	{New York746}	{21957832}
{United States747}	{73814695}	{New York747}	{73814695}
{United States748}	{40242165}	{New York748}	{40242165}
{United States749}	{80610660}	{New York749}	{80610660}
{United States750}	{81326735}	{New York750}	{81326735}
{United States751}	{10437944}	{New York751}	{10437944}
{United States752}	{87300140}	{New York752}	{87300140}
{United States753}	{80285897}	{New York753}	{80285897}
{United States754}	{85248796}	{New York754}	{85248796}
{United States755}	{90070799}	{New York755}	{90070799}
{United States756}	{19092651}	{New York756}	{19092651}
{United States757}	{27130724}	{New York757}	{27130724}
{United States758}	{11807477}	{New York758}	{11807477}
{United States759}	{46744022}	{New York759}	{46744022}
{United States760}	{48263603}	{New York760}	{48263603}
{United States761}	{54838173}	{New York761}	{54838173}
{United States762}	{65740398}	{New York762}	{65740398}
{United States763}	{36417975}	{New York763}	{36417975}
{United States764}	{43289060}	{New York764}	{43289060}
{United States765}	{64692692}	{New York765}	{64692692}
{United States766}	{75195896}	{New York766}	{75195896}
{United States767}	{74412199}	{New York767}	{74412199}
{United States768}	{31390538}	{New York768}	{31390538}
{United States769}	{34294104}	{New York769}	{34294104}
{United States770}	{46673944}	{New York770}	{46673944}
{United States771}	{57480636}	{New York771}	{57480636}
{United States772}	{84226357}	{New York772}	{84226357}
{United States773}	{30222171}	{New York773}	{30222171}
{United States774}	{16163589}	{New York774}	{16163589}
{United States775}	{26473943}	{New York775}	{26473943}
{United States776}	{42126048}	{New York776}	{42126048}
{United States777}	{72206727}	{New York777}	{72206727}
{United States778}	{85143938}	{New York778}	{85143938}
{United States779}	{44027249}	{New York779}	{44027249}
{United States780}	{18558187}	{New York780}	{18558187}
{United States781}	{59042276}	{New York781}	{59042276}
{United States782}	{70915128}	{New York782}	{70915128}
{United States783}	{66898281}	{New York783}	{66898281}
{United States784}	{33295833}	{New York784}	{33295833}
{United States785}	{43741970}	{New York785}	{43741970}
{United States786}	{54565600}	{New York786}	{54565600}
{United States787}	{74708476}	{New York787}	{74708476}
{United States788}	{69789126}	{New York788}	{69789126}
{United States789}	{36502382}	{New York789}	{36502382}
{United States790}	{71267515}	{New York790}	{71267515}
{United States791}	{66346268}	{New York791}	{66346268}
{United States792}	{34651301}	{New York792}	{34651301}
{United States793}	{13563940}	{New York793}	{13563940}
{United States794}	{77615962}	{New York794}	{77615962}
{United States795}	{13046062}	{New York795}	{13046062}
{United States796}	{98435600}	{New York796}	{98435600}
{United States797}	{29042339}	{New York797}	{29042339}
{United States798}	{67542720}	{New York798}	{67542720}
{United States799}	{23792036}	{New York799}	{23792036}
{United States800}	{82812083}	{New York800}	{82812083}
{United States801}	{82904261}	{New York801}	{82904261}
{United States802}	{49614558}	{New York802}	{49614558}
{United States803}	{95298365}	{New York803}	{95298365}
{United States804}	{62416776}	{New York804}	{62416776}
{United States805}	{81322247}	{New York805}	{81322247}
{United States806}	{77495092}	{New York806}	{77495092}
{United States807}	{36547765}	{New York807}	{36547765}
{United States808}	{47601516}	{New York808}	{47601516}
{United States809}	{29433424}	{New York809}	{29433424}
{United States810}	{56317471}	{New York810}	{56317471}
{United States811}	{61138037}	{New York811}	{61138037}
{United States812}	{93581115}	{New York812}	{93581115}
{United States813}	{53199353}	{New York813}	{53199353}
{United States814}	{29280193}	{New York814}	{29280193}
{United States815}	{27089835}	{New York815}	{27089835}
{United States816}	{33032008}	{New York816}	{33032008}
{United States817}	{73384129}	{New York817}	{73384129}
{United States818}	{71768556}	{New York818}	{71768556}
{United States819}	{74861337}	{New York819}	{74861337}
{United States820}	{60922377}	{New York820}	{60922377}
{United States821}	{38618905}	{New York821}	{38618905}
{United States822}	{66309212}	{New York822}	{66309212}
{United States823}	{83947588}	{New York823}	{83947588}
{United States824}	{97525726}	{New York824}	{97525726}
{United States825}	{12250140}	{New York825}	{12250140}
{United States826}	{19861779}	{New York826}	{19861779}
{United States827}	{40291707}	{New York827}	{40291707}
{United States828}	{37546543}	{New York828}	{37546543}
{United States829}	{41810669}	{New York829}	{41810669}
{United States830}	{19289346}	{New York830}	{19289346}
{United States831}	{31329416}	{New York831}	{31329416}
{United States832}	{38097546}	{New York832}	{38097546}
{United States833}	{90792231}	{New York833}	{90792231}
{United States834}	{59692420}	{New York834}	{59692420}
{United States835}	{54518341}	{New York835}	{54518341}
{United States836}	{61927446}	{New York836}	{61927446}
{United States837}	{10175667}	{New York837}	{10175667}
{United States838}	{35573111}	{New York838}	{35573111}
{United States839}	{14712642}	{New York839}	{14712642}
{United States840}	{31875812}	{New York840}	{31875812}
{United States841}	{16352329}	{New York841}	{16352329}
{United States842}	{56654233}	{New York842}	{56654233}
{United States843}	{13626466}	{New York843}	{13626466}
{United States844}	{86287251}	{New York844}	{86287251}
{United States845}	{69159180}	{New York845}	{69159180}
{United States846}	{15859618}	{New York846}	{15859618}
{United States847}	{48154410}	{New York847}	{48154410}
{United States848}	{37301593}	{New York848}	{37301593}
{United States849}	{19726888}	{New York849}	{19726888}
{United States850}	{67732403}	{New York850}	{67732403}
{United States851}	{81427246}	{New York851}	{81427246}
{United States852}	{44503186}	{New York852}	{44503186}
{United States853}	{34504983}	{New York853}	{34504983}
{United States854}	{20356513}	{New York854}	{20356513}
{United States855}	{22041157}	{New York855}	{22041157}
{United States856}	{63140459}	{New York856}	{63140459}
{United States857}	{61192547}	{New York857}	{61192547}
{United States858}	{85502557}	{New York858}	{85502557}
{United States859}	{24136226}	{New York859}	{24136226}
{United States860}	{42566251}	{New York860}	{42566251}
{United States861}	{73419511}	{New York861}	{73419511}
{United States862}	{11229826}	{New York862}	{11229826}
{United States863}	{55168848}	{New York863}	{55168848}
{United States864}	{46825722}	{New York864}	{46825722}
{United States865}	{12554696}	{New York865}	{12554696}
{United States866}	{72555788}	{New York866}	{72555788}
{United States867}	{86936454}	{New York867}	{86936454}
{United States868}	{32566994}	{New York868}	{32566994}
{United States869}	{27218736}	{New York869}	{27218736}
{United States870}	{45900268}	{New York870}	{45900268}
{United States871}	{79852261}	{New York871}	{79852261}
{United States872}	{65303840}	{New York872}	{65303840}
{United States873}	{62770180}	{New York873}	{62770180}
{United States874}	{34208775}	{New York874}	{34208775}
{United States875}	{36167869}	{New York875}	{36167869}
{United States876}	{11392872}	{New York876}	{11392872}
{United States877}	{56626660}	{New York877}	{56626660}
{United States878}	{73720306}	{New York878}	{73720306}
{United States879}	{44835875}	{New York879}	{44835875}
{United States880}	{77972670}	{New York880}	{77972670}
{United States881}	{88783789}	{New York881}	{88783789}
{United States882}	{37556815}	{New York882}	{37556815}
{United States883}	{81467367}	{New York883}	{81467367}
{United States884}	{68731376}	{New York884}	{68731376}
{United States885}	{52469683}	{New York885}	{52469683}
{United States886}	{73256230}	{New York886}	{73256230}
{United States887}	{66751720}	{New York887}	{66751720}
{United States888}	{14287169}	{New York888}	{14287169}
{United States889}	{70673100}	{New York889}	{70673100}
{United States890}	{25053651}	{New York890}	{25053651}
{United States891}	{47620643}	{New York891}	{47620643}
{United States892}	{68260907}	{New York892}	{68260907}
{United States893}	{30577401}	{New York893}	{30577401}
{United States894}	{88124395}	{New York894}	{88124395}
{United States895}	{26590930}	{New York895}	{26590930}
{United States896}	{10702645}	{New York896}	{10702645}
{United States897}	{67939013}	{New York897}	{67939013}
{United States898}	{79525092}	{New York898}	{79525092}
{United States899}	{67193170}	{New York899}	{67193170}
{United States900}	{58627751}	{New York900}	{58627751}
{United States901}	{58017167}	{New York901}	{58017167}
{United States902}	{72087862}	{New York902}	{72087862}
{United States903}	{26696360}	{New York903}	{26696360}
{United States904}	{90910728}	{New York904}	{90910728}
{United States905}	{41016072}	{New York905}	{41016072}
{United States906}	{82809100}	{New York906}	{82809100}
{United States907}	{95682299}	{New York907}	{95682299}
{United States908}	{73931657}	{New York908}	{73931657}
{United States909}	{41191255}	{New York909}	{41191255}
{United States910}	{56342629}	{New York910}	{56342629}
{United States911}	{72590950}	{New York911}	{72590950}
{United States912}	{44124234}	{New York912}	{44124234}
{United States913}	{22482245}	{New York913}	{22482245}
{United States914}	{62749630}	{New York914}	{62749630}
{United States915}	{33775677}	{New York915}	{33775677}
{United States916}	{29380782}	{New York916}	{29380782}
{United States917}	{22598327}	{New York917}	{22598327}
{United States918}	{79286112}	{New York918}	{79286112}
{United States919}	{96762102}	{New York919}	{96762102}
{United States920}	{10186453}	{New York920}	{10186453}
{United States921}	{74039357}	{New York921}	{74039357}
{United States922}	{56300790}	{New York922}	{56300790}
{United States923}	{77612097}	{New York923}	{77612097}
{United States924}	{41116198}	{New York924}	{41116198}
{United States925}	{41123037}	{New York925}	{41123037}
{United States926}	{21703390}	{New York926}	{21703390}
{United States927}	{81976802}	{New York927}	{81976802}
{United States928}	{25098745}	{New York928}	{25098745}
{United States929}	{24723088}	{New York929}	{24723088}
{United States930}	{87571801}	{New York930}	{87571801}
{United States931}	{69223746}	{New York931}	{69223746}
{United States932}	{79955749}	{New York932}	{79955749}
{United States933}	{93437819}	{New York933}	{93437819}
{United States934}	{42246600}	{New York934}	{42246600}
{United States935}	{34920655}	{New York935}	{34920655}
{United States936}	{86216947}	{New York936}	{86216947}
{United States937}	{63541857}	{New York937}	{63541857}
{United States938}	{72598687}	{New York938}	{72598687}
{United States939}	{99700124}	{New York939}	{99700124}
{United States940}	{51395065}	{New York940}	{51395065}
{United States941}	{22939611}	{New York941}	{22939611}
{United States942}	{43221561}	{New York942}	{43221561}
{United States943}	{68003321}	{New York943}	{68003321}
{United States944}	{28828653}	{New York944}	{28828653}
{United States945}	{68977525}	{New York945}	{68977525}
{United States946}	{92743383}	{New York946}	{92743383}
{United States947}	{46033540}	{New York947}	{46033540}
{United States948}	{49911173}	{New York948}	{49911173}
{United States949}	{65336124}	{New York949}	{65336124}
{United States950}	{31698090}	{New York950}	{31698090}
{United States951}	{77892627}	{New York951}	{77892627}
{United States952}	{12543473}	{New York952}	{12543473}
{United States953}	{96544780}	{New York953}	{96544780}
{United States954}	{98142793}	{New York954}	{98142793}
{United States955}	{34760181}	{New York955}	{34760181}
{United States956}	{74580355}	{New York956}	{74580355}
{United States957}	{55289112}	{New York957}	{55289112}
{United States958}	{61562647}	{New York958}	{61562647}
{United States959}	{46659525}	{New York959}	{46659525}
{United States960}	{20033907}	{New York960}	{20033907}
{United States961}	{28620574}	{New York961}	{28620574}
{United States962}	{11840894}	{New York962}	{11840894}
{United States963}	{31771627}	{New York963}	{31771627}
{United States964}	{72320146}	{New York964}	{72320146}
{United States965}	{42559668}	{New York965}	{42559668}
{United States966}	{46470436}	{New York966}	{46470436}
{United States967}	{12758418}	{New York967}	{12758418}
{United States968}	{28177608}	{New York968}	{28177608}
{United States969}	{71375841}	{New York969}	{71375841}
{United States970}	{76866815}	{New York970}	{76866815}
{United States971}	{56250277}	{New York971}	{56250277}
{United States972}	{50908079}	{New York972}	{50908079}
{United States973}	{32096456}	{New York973}	{32096456}
{United States974}	{86850066}	{New York974}	{86850066}
{United States975}	{94288387}	{New York975}	{94288387}
{United States976}	{46543350}	{New York976}	{46543350}
{United States977}	{34851352}	{New York977}	{34851352}
{United States978}	{22945676}	{New York978}	{22945676}
{United States979}	{66759433}	{New York979}	{66759433}
{United States980}	{16003110}	{New York980}	{16003110}
{United States981}	{49563741}	{New York981}	{49563741}
{United States982}	{62689647}	{New York982}	{62689647}
{United States983}	{78743871}	{New York983}	{78743871}
{United States984}	{56115208}	{New York984}	{56115208}
{United States985}	{80699995}	{New York985}	{80699995}
{United States986}	{81489800}	{New York986}	{81489800}
{United States987}	{70613394}	{New York987}	{70613394}
{United States988}	{62374592}	{New York988}	{62374592}
{United States989}	{91892676}	{New York989}	{91892676}
{United States990}	{94425036}	{New York990}	{94425036}
{United States991}	{99743576}	{New York991}	{99743576}
{United States992}	{33698660}	{New York992}	{33698660}
{United States993}	{32108205}	{New York993}	{32108205}
{United States994}	{49948590}	{New York994}	{49948590}
{United States995}	{37617481}	{New York995}	{37617481}
{United States996}	{25881616}	{New York996}	{25881616}
{United States997}	{24465290}	{New York997}	{24465290}
{United States998}	{48095415}	{New York998}	{48095415}
{United States999}	{22381990}	{New York999}	{22381990}
{United States1000}	{98136598}	{New York1000}	{98136598}
{United States1001}	{82077971}	{New York1001}	{82077971}
{United States1002}	{99694300}	{New York1002}	{99694300}
{United States1003}	{78536905}	{New York1003}	{78536905}
{United States1004}	{27389429}	{New York1004}	{27389429}
{United States1005}	{78100468}	{New York1005}	{78100468}
{United States1006}	{40632565}	{New York1006}	{40632565}
{United States1007}	{16515307}	{New York1007}	{16515307}
{United States1008}	{13954550}	{New York1008}	{13954550}
{United States1009}	{67736593}	{New York1009}	{67736593}
{United States1010}	{88726196}	{New York1010}	{88726196}
{United States1011}	{96690621}	{New York1011}	{96690621}
{United States1012}	{15762057}	{New York1012}	{15762057}
{United States1013}	{32690672}	{New York1013}	{32690672}
{United States1014}	{14119866}	{New York1014}	{14119866}
{United States1015}	{42169888}	{New York1015}	{42169888}
{United States1016}	{44189267}	{New York1016}	{44189267}
{United States1017}	{18683461}	{New York1017}	{18683461}
{United States1018}	{19612270}	{New York1018}	{19612270}
{United States1019}	{31147392}	{New York1019}	{31147392}
{United States1020}	{37690915}	{New York1020}	{37690915}
{United States1021}	{15775509}	{New York1021}	{15775509}
{United States1022}	{68866329}	{New York1022}	{68866329}
{United States1023}	{89965642}	{New York1023}	{89965642}
{United States1024}	{66808493}	{New York1024}	{66808493}
{United States1025}	{15793330}	{New York1025}	{15793330}
{United States1026}	{78001408}	{New York1026}	{78001408}
{United States1027}	{14244001}	{New York1027}	{14244001}
{United States1028}	{96081553}	{New York1028}	{96081553}
{United States1029}	{58137699}	{New York1029}	{58137699}
{United States1030}	{40841807}	{New York1030}	{40841807}
{United States1031}	{53908696}	{New York1031}	{53908696}
{United States1032}	{17490529}	{New York1032}	{17490529}
{United States1033}	{21807188}	{New York1033}	{21807188}
{United States1034}	{88844485}	{New York1034}	{88844485}
{United States1035}	{89735268}	{New York1035}	{89735268}
{United States1036}	{66968360}	{New York1036}	{66968360}
{United States1037}	{91737050}	{New York1037}	{91737050}
{United States1038}	{41870764}	{New York1038}	{41870764}
{United States1039}	{45271078}	{New York1039}	{45271078}
{United States1040}	{46411277}	{New York1040}	{46411277}
{United States1041}	{32924076}	{New York1041}	{32924076}
{United States1042}	{37204960}	{New York1042}	{37204960}
{United States1043}	{87849197}	{New York1043}	{87849197}
{United States1044}	{20137120}	{New York1044}	{20137120}
{United States1045}	{79638787}	{New York1045}	{79638787}
{United States1046}	{46491026}	{New York1046}	{46491026}
{United States1047}	{15026954}	{New York1047}	{15026954}
{United States1048}	{50160912}	{New York1048}	{50160912}
{United States1049}	{18201636}	{New York1049}	{18201636}
{United States1050}	{12725253}	{New York1050}	{12725253}
{United States1051}	{52962104}	{New York1051}	{52962104}
{United States1052}	{14979882}	{New York1052}	{14979882}
{United States1053}	{15553426}	{New York1053}	{15553426}
{United States1054}	{52182697}	{New York1054}	{52182697}
{United States1055}	{13984223}	{New York1055}	{13984223}
{United States1056}	{74842730}	{New York1056}	{74842730}
{United States1057}	{13767852}	{New York1057}	{13767852}
{United States1058}	{91182894}	{New York1058}	{91182894}
{United States1059}	{89040903}	{New York1059}	{89040903}
{United States1060}	{98323947}	{New York1060}	{98323947}
{United States1061}	{89354588}	{New York1061}	{89354588}
{United States1062}	{28523345}	{New York1062}	{28523345}
{United States1063}	{69936872}	{New York1063}	{69936872}
{United States1064}	{62167242}	{New York1064}	{62167242}
{United States1065}	{27921527}	{New York1065}	{27921527}
{United States1066}	{74988916}	{New York1066}	{74988916}
{United States1067}	{42889008}	{New York1067}	{42889008}
{United States1068}	{31366879}	{New York1068}	{31366879}
{United States1069}	{57933775}	{New York1069}	{57933775}
{United States1070}	{84001400}	{New York1070}	{84001400}
{United States1071}	{58474850}	{New York1071}	{58474850}
{United States1072}	{44119585}	{New York1072}	{44119585}
{United States1073}	{53877717}	{New York1073}	{53877717}
{United States1074}	{81583222}	{New York1074}	{81583222}
{United States1075}	{96257538}	{New York1075}	{96257538}
{United States1076}	{54491872}	{New York1076}	{54491872}
{United States1077}	{28598073}	{New York1077}	{28598073}
{United States1078}	{50971211}	{New York1078}	{50971211}
{United States1079}	{13316900}	{New York1079}	{13316900}
{United States1080}	{67318457}	{New York1080}	{67318457}
{United States1081}	{14100835}	{New York1081}	{14100835}
{United States1082}	{76831217}	{New York1082}	{76831217}
{United States1083}	{82326961}	{New York1083}	{82326961}
{United States1084}	{27554360}	{New York1084}	{27554360}
{United States1085}	{15724608}	{New York1085}	{15724608}
{United States1086}	{23089149}	{New York1086}	{23089149}
{United States1087}	{62622805}	{New York1087}	{62622805}
{United States1088}	{17429157}	{New York1088}	{17429157}
{United States1089}	{85077703}	{New York1089}	{85077703}
{United States1090}	{70739218}	{New York1090}	{70739218}
{United States1091}	{36509786}	{New York1091}	{36509786}
{United States1092}	{92381434}	{New York1092}	{92381434}
{United States1093}	{69100926}	{New York1093}	{69100926}
{United States1094}	{36235182}	{New York1094}	{36235182}
{United States1095}	{62124094}	{New York1095}	{62124094}
{United States1096}	{72080672}	{New York1096}	{72080672}
{United States1097}	{21886415}	{New York1097}	{21886415}
{United States1098}	{95250390}	{New York1098}	{95250390}
{United States1099}	{26571011}	{New York1099}	{26571011}
{United States1100}	{18316546}	{New York1100}	{18316546}
{United States1101}	{90741560}	{New York1101}	{90741560}
{United States1102}	{17056149}	{New York1102}	{17056149}
{United States1103}	{42724686}	{New York1103}	{42724686}
{United States1104}	{27144224}	{New York1104}	{27144224}
{United States1105}	{70472780}	{New York1105}	{70472780}
{United States1106}	{79636732}	{New York1106}	{79636732}
{United States1107}	{53957915}	{New York1107}	{53957915}
{United States1108}	{25704064}	{New York1108}	{25704064}
{United States1109}	{79962627}	{New York1109}	{79962627}
{United States1110}	{94841577}	{New York1110}	{94841577}
{United States1111}	{33912546}	{New York1111}	{33912546}
{United States1112}	{90747229}	{New York1112}	{90747229}
{United States1113}	{93681009}	{New York1113}	{93681009}
{United States1114}	{12130903}	{New York1114}	{12130903}
{United States1115}	{26467516}	{New York1115}	{26467516}
{United States1116}	{95569876}	{New York1116}	{95569876}
{United States1117}	{21586611}	{New York1117}	{21586611}
{United States1118}	{10614864}	{New York1118}	{10614864}
{United States1119}	{39012934}	{New York1119}	{39012934}
{United States1120}	{36356349}	{New York1120}	{36356349}
{United States1121}	{55551332}	{New York1121}	{55551332}
{United States1122}	{82946065}	{New York1122}	{82946065}
{United States1123}	{33370538}	{New York1123}	{33370538}
{United States1124}	{87479714}	{New York1124}	{87479714}
{United States1125}	{28294494}	{New York1125}	{28294494}
{United States1126}	{19985649}	{New York1126}	{19985649}
{United States1127}	{57407485}	{New York1127}	{57407485}
{United States1128}	{64592501}	{New York1128}	{64592501}
{United States1129}	{84449471}	{New York1129}	{84449471}
{United States1130}	{29438298}	{New York1130}	{29438298}
{United States1131}	{85113218}	{New York1131}	{85113218}
{United States1132}	{91213076}	{New York1132}	{91213076}
{United States1133}	{16914874}	{New York1133}	{16914874}
{United States1134}	{90394952}	{New York1134}	{90394952}
{United States1135}	{35256720}	{New York1135}	{35256720}
{United States1136}	{19974829}	{New York1136}	{19974829}
{United States1137}	{17292601}	{New York1137}	{17292601}
{United States1138}	{38873550}	{New York1138}	{38873550}
{United States1139}	{53465874}	{New York1139}	{53465874}
{United States1140}	{25495971}	{New York1140}	{25495971}
{United States1141}	{90364216}	{New York1141}	{90364216}
