{United States339}	{34706727}	{0.000932637}	{New York339}	{34706727}	{0.539089727}
{United States340}	{95698334}	{0.000266405}	{New York340}	{95698334}	{0.268878351}
{United States341}	{76966947}	{0.000273938}	{New York341}	{76966947}	{0.589869848}
{United States342}	{88574988}	{0.000594798}	{New York342}	{88574988}	{0.275356481}
{United States343}	{46516870}	{0.000942245}	{New York343}	{46516870}	{0.663134527}
{United States344}	{89221160}	{0.001534809}	{New York344}	{89221160}	{0.693023644}
{United States345}	{87102897}	{0.000752253}	{New York345}	{87102897}	{0.535841425}
{United States346}	{35876619}	{0.001196785}	{New York346}	{35876619}	{0.797714066}
{United States347}	{37348381}	{0.000367885}	{New York347}	{37348381}	{0.92308063}
{United States348}	{19732322}	{0.001260985}	{New York348}	{19732322}	{0.731254252}
{United States349}	{56282826}	{0.000576986}	{New York349}	{56282826}	{0.645173711}
{United States350}	{55898888}	{0.001983165}	{New York350}	{55898888}	{0.40692333}
{United States351}	{87276881}	{0.001203944}	{New York351}	{87276881}	{0.829799827}
{United States352}	{59623357}	{0.000395784}	{New York352}	{59623357}	{0.976027582}
{United States353}	{85710198}	{0.000367141}	{New York353}	{85710198}	{0.876436794}
{United States354}	{27867267}	{0.000220373}	{New York354}	{27867267}	{0.751794024}
{United States355}	{33062070}	{0.001504439}	{New York355}	{33062070}	{0.971476135}
{United States356}	{51691379}	{0.00044368}	{New York356}	{51691379}	{0.985260211}
{United States357}	{59975955}	{0.002209697}	{New York357}	{59975955}	{0.936541639}
{United States358}	{34988294}	{0.001330442}	{New York358}	{34988294}	{0.488219615}
{United States359}	{91863807}	{0.000894692}	{New York359}	{91863807}	{0.562075986}
{United States360}	{65869628}	{0.00037263}	{New York360}	{65869628}	{0.585092804}
{United States361}	{88410697}	{0.000287904}	{New York361}	{88410697}	{0.440046207}
{United States362}	{32641312}	{0.000509658}	{New York362}	{32641312}	{0.720223708}
{United States363}	{25735508}	{0.001362944}	{New York363}	{25735508}	{0.508964256}
{United States364}	{10716270}	{0.000217361}	{New York364}	{10716270}	{0.25797974}
{United States365}	{56081669}	{0.000253067}	{New York365}	{56081669}	{0.964702937}
{United States366}	{64653236}	{0.001399162}	{New York366}	{64653236}	{0.404646743}
{United States367}	{30085812}	{0.000700706}	{New York367}	{30085812}	{0.820719}
{United States368}	{10266083}	{0.000220937}	{New York368}	{10266083}	{0.818212915}
{United States369}	{52104712}	{0.002720757}	{New York369}	{52104712}	{0.953614489}
{United States370}	{32135021}	{0.000346222}	{New York370}	{32135021}	{0.70986915}
{United States371}	{75624721}	{0.000970565}	{New York371}	{75624721}	{0.219263954}
{United States372}	{50619646}	{0.001462057}	{New York372}	{50619646}	{0.260650324}
{United States373}	{55636694}	{0.001105563}	{New York373}	{55636694}	{0.834606717}
{United States374}	{43653064}	{0.000172978}	{New York374}	{43653064}	{0.731693608}
{United States375}	{23433065}	{0.001633997}	{New York375}	{23433065}	{0.566392844}
{United States376}	{35671340}	{0.000860203}	{New York376}	{35671340}	{0.831578919}
{United States377}	{89417604}	{0.00076605}	{New York377}	{89417604}	{0.913028701}
{United States378}	{96089861}	{0.000943743}	{New York378}	{96089861}	{0.303071112}
{United States379}	{17162873}	{0.000104374}	{New York379}	{17162873}	{0.934298536}
{United States380}	{86510844}	{0.000760865}	{New York380}	{86510844}	{0.570382527}
{United States381}	{97015501}	{0.002304507}	{New York381}	{97015501}	{0.75719839}
{United States382}	{45039409}	{0.000221352}	{New York382}	{45039409}	{0.919119408}
{United States383}	{70876263}	{0.000540772}	{New York383}	{70876263}	{0.995126895}
{United States384}	{69107021}	{0.000142848}	{New York384}	{69107021}	{0.13085392}
{United States385}	{44368823}	{0.000681674}	{New York385}	{44368823}	{0.789903348}
{United States386}	{86274522}	{0.002027531}	{New York386}	{86274522}	{0.603579354}
{United States387}	{40953273}	{0.000312656}	{New York387}	{40953273}	{0.860259221}
{United States388}	{22717853}	{0.000483974}	{New York388}	{22717853}	{0.077231168}
{United States389}	{89667734}	{0.000645755}	{New York389}	{89667734}	{0.815862015}
{United States390}	{14331717}	{0.001915468}	{New York390}	{14331717}	{0.518461281}
{United States391}	{60110736}	{0.001075209}	{New York391}	{60110736}	{0.788647031}
{United States392}	{96383497}	{0.000339721}	{New York392}	{96383497}	{0.57906011}
{United States393}	{75755653}	{0.001334212}	{New York393}	{75755653}	{0.870962337}
{United States394}	{83546637}	{0.000217873}	{New York394}	{83546637}	{0.863993851}
{United States395}	{31851742}	{0.000270092}	{New York395}	{31851742}	{0.993778113}
{United States396}	{36187484}	{0.001427468}	{New York396}	{36187484}	{0.736860269}
{United States397}	{67374465}	{0.00090192}	{New York397}	{67374465}	{0.492718428}
{United States398}	{51538571}	{0.000481651}	{New York398}	{51538571}	{0.792513339}
{United States399}	{54140125}	{0.00033666}	{New York399}	{54140125}	{0.743032699}
{United States400}	{88403236}	{0.001152048}	{New York400}	{88403236}	{0.717322331}
{United States401}	{85513329}	{0.000381098}	{New York401}	{85513329}	{0.366039015}
{United States402}	{27918320}	{0.000179108}	{New York402}	{27918320}	{0.223878236}
{United States403}	{93630847}	{0.000084294}	{New York403}	{93630847}	{0.5957881}
{United States404}	{15170194}	{0.000503182}	{New York404}	{15170194}	{0.605418841}
{United States405}	{75904883}	{0.000405515}	{New York405}	{75904883}	{0.833720443}
{United States406}	{94866841}	{0.001201712}	{New York406}	{94866841}	{0.470809399}
{United States407}	{33685561}	{0.000818365}	{New York407}	{33685561}	{0.508722601}
{United States408}	{93755371}	{0.000029681}	{New York408}	{93755371}	{0.902866026}
{United States409}	{25377486}	{0.000170011}	{New York409}	{25377486}	{0.69229494}
{United States410}	{98496818}	{0.000373486}	{New York410}	{98496818}	{0.847653814}
{United States411}	{22923349}	{0.000389288}	{New York411}	{22923349}	{0.406885127}
{United States412}	{80387640}	{0.000687543}	{New York412}	{80387640}	{0.289462025}
{United States413}	{12569128}	{0.002412982}	{New York413}	{12569128}	{0.651106753}
{United States414}	{50650395}	{0.000582726}	{New York414}	{50650395}	{0.60808993}
{United States415}	{50215019}	{0.000591914}	{New York415}	{50215019}	{0.915126672}
{United States416}	{84994038}	{0.001419068}	{New York416}	{84994038}	{0.695591805}
{United States417}	{27589192}	{0.00040189}	{New York417}	{27589192}	{0.97141168}
{United States418}	{45816434}	{0.001310855}	{New York418}	{45816434}	{0.95003147}
{United States419}	{56583113}	{0.002058894}	{New York419}	{56583113}	{0.809536634}
{United States420}	{57195660}	{0.000718918}	{New York420}	{57195660}	{0.455818493}
{United States421}	{82414438}	{0.000753015}	{New York421}	{82414438}	{0.28310076}
{United States422}	{99711325}	{0.001612652}	{New York422}	{99711325}	{0.990131687}
{United States423}	{20226350}	{0.001115364}	{New York423}	{20226350}	{0.76996764}
{United States424}	{12906949}	{0.001176857}	{New York424}	{12906949}	{0.713686236}
{United States425}	{28156914}	{0.001789808}	{New York425}	{28156914}	{0.657855961}
{United States426}	{76828871}	{0.00033207}	{New York426}	{76828871}	{0.192638201}
{United States427}	{58115177}	{0.000878933}	{New York427}	{58115177}	{0.788048472}
{United States428}	{57476470}	{0.000909052}	{New York428}	{57476470}	{0.574980619}
{United States429}	{63943837}	{0.001065423}	{New York429}	{63943837}	{0.720147578}
{United States430}	{25821880}	{0.000959624}	{New York430}	{25821880}	{0.434510626}
{United States431}	{83010983}	{0.000304679}	{New York431}	{83010983}	{0.880462062}
{United States432}	{87998480}	{0.000995302}	{New York432}	{87998480}	{0.959781695}
{United States433}	{25869465}	{0.001037299}	{New York433}	{25869465}	{0.206043335}
{United States434}	{91800172}	{0.001033348}	{New York434}	{91800172}	{0.068739949}
{United States435}	{17439441}	{0.000801475}	{New York435}	{17439441}	{0.995155221}
{United States436}	{57205304}	{0.001362311}	{New York436}	{57205304}	{0.851578261}
{United States437}	{94296164}	{0.001239379}	{New York437}	{94296164}	{0.675240698}
{United States438}	{39922978}	{0.001083371}	{New York438}	{39922978}	{0.363441552}
{United States439}	{83805409}	{0.000697569}	{New York439}	{83805409}	{0.960420182}
{United States440}	{13525678}	{0.000505237}	{New York440}	{13525678}	{0.955396353}
{United States441}	{10937013}	{0.000405963}	{New York441}	{10937013}	{0.747825878}
{United States442}	{89521201}	{0.004595933}	{New York442}	{89521201}	{0.529646374}
{United States443}	{27851934}	{0.000553566}	{New York443}	{27851934}	{0.254131728}
{United States444}	{75636036}	{0.000702653}	{New York444}	{75636036}	{0.646819564}
{United States445}	{74546504}	{0.000228534}	{New York445}	{74546504}	{0.879584072}
{United States446}	{79823531}	{0.000888905}	{New York446}	{79823531}	{0.7471736}
{United States447}	{57321903}	{0.000726284}	{New York447}	{57321903}	{0.581664342}
{United States448}	{51845607}	{0.000188386}	{New York448}	{51845607}	{0.859304452}
{United States449}	{51955844}	{0.000925837}	{New York449}	{51955844}	{0.752558219}
{United States450}	{25839251}	{0.002023163}	{New York450}	{25839251}	{0.955323854}
{United States451}	{62385341}	{0.000747792}	{New York451}	{62385341}	{0.96304793}
{United States452}	{28336400}	{0.001587586}	{New York452}	{28336400}	{0.92014622}
{United States453}	{68429692}	{0.000745664}	{New York453}	{68429692}	{0.782763982}
{United States454}	{10498212}	{0.000146717}	{New York454}	{10498212}	{0.196632233}
{United States455}	{94011530}	{0.000282598}	{New York455}	{94011530}	{0.809944888}
{United States456}	{37686378}	{0.00142095}	{New York456}	{37686378}	{0.874450376}
{United States457}	{23574030}	{0.001813089}	{New York457}	{23574030}	{0.743965272}
{United States458}	{84464498}	{0.000682648}	{New York458}	{84464498}	{0.530405033}
{United States459}	{55264331}	{0.000096018}	{New York459}	{55264331}	{0.873557161}
{United States460}	{23988645}	{0.003908107}	{New York460}	{23988645}	{0.844399053}
{United States461}	{83484393}	{0.001579928}	{New York461}	{83484393}	{0.492640404}
{United States462}	{70890463}	{0.000129684}	{New York462}	{70890463}	{0.623489554}
{United States463}	{73664860}	{0.00032682}	{New York463}	{73664860}	{0.867947248}
{United States464}	{26038141}	{0.000769736}	{New York464}	{26038141}	{0.59962197}
{United States465}	{54161558}	{0.001213316}	{New York465}	{54161558}	{0.823336588}
{United States466}	{42410311}	{0.000040659}	{New York466}	{42410311}	{0.834989904}
{United States467}	{42860950}	{0.000949958}	{New York467}	{42860950}	{0.676548083}
{United States468}	{80541559}	{0.001616394}	{New York468}	{80541559}	{0.687989657}
{United States469}	{60892576}	{0.001072622}	{New York469}	{60892576}	{0.976452136}
{United States470}	{49133461}	{0.000572728}	{New York470}	{49133461}	{0.474053162}
{United States471}	{60457615}	{0.000514129}	{New York471}	{60457615}	{0.796112029}
{United States472}	{40537516}	{0.002641564}	{New York472}	{40537516}	{0.341151718}
{United States473}	{59606435}	{0.000691321}	{New York473}	{59606435}	{0.418447242}
{United States474}	{35705748}	{0.000382613}	{New York474}	{35705748}	{0.601162036}
{United States475}	{60915220}	{0.001326455}	{New York475}	{60915220}	{0.5282175}
{United States476}	{71833097}	{0.000068189}	{New York476}	{71833097}	{0.81273396}
{United States477}	{61376659}	{0.000484804}	{New York477}	{61376659}	{0.634114219}
{United States478}	{48882103}	{0.000978665}	{New York478}	{48882103}	{0.665570497}
{United States479}	{78272780}	{0.000797927}	{New York479}	{78272780}	{0.897730299}
{United States480}	{75710607}	{0.00042557}	{New York480}	{75710607}	{0.988003639}
{United States481}	{50532979}	{0.000246571}	{New York481}	{50532979}	{0.932790155}
{United States482}	{23298012}	{0.001797024}	{New York482}	{23298012}	{0.869596976}
{United States483}	{55192383}	{0.001043533}	{New York483}	{55192383}	{0.575815402}
{United States484}	{49832737}	{0.000596882}	{New York484}	{49832737}	{0.380017442}
{United States485}	{22973109}	{0.000750059}	{New York485}	{22973109}	{0.942892926}
{United States486}	{65638790}	{0.001368158}	{New York486}	{65638790}	{0.649184579}
{United States487}	{37851574}	{0.000133095}	{New York487}	{37851574}	{0.582859118}
{United States488}	{91033326}	{0.001343799}	{New York488}	{91033326}	{0.840533546}
{United States489}	{54059474}	{0.001377166}	{New York489}	{54059474}	{0.828388106}
{United States490}	{83803104}	{0.00064135}	{New York490}	{83803104}	{0.465424039}
{United States491}	{57730314}	{0.000358099}	{New York491}	{57730314}	{0.442630085}
{United States492}	{91286633}	{0.000152984}	{New York492}	{91286633}	{0.389222824}
{United States493}	{16445516}	{0.000868835}	{New York493}	{16445516}	{0.554705486}
{United States494}	{72727634}	{0.001402035}	{New York494}	{72727634}	{0.642011792}
{United States495}	{36552907}	{0.000297921}	{New York495}	{36552907}	{0.423453535}
{United States496}	{16078833}	{0.00054242}	{New York496}	{16078833}	{0.335076202}
{United States497}	{15407441}	{0.000334315}	{New York497}	{15407441}	{0.901066491}
{United States498}	{35890851}	{0.000531408}	{New York498}	{35890851}	{0.6419298}
{United States499}	{13744264}	{0.002205478}	{New York499}	{13744264}	{0.497157753}
{United States500}	{17085626}	{0.001833889}	{New York500}	{17085626}	{0.87570963}
{United States501}	{57458572}	{0.001276423}	{New York501}	{57458572}	{0.674134253}
{United States502}	{14605521}	{0.000957528}	{New York502}	{14605521}	{0.313103189}
{United States503}	{93713806}	{0.000697429}	{New York503}	{93713806}	{0.450506815}
{United States504}	{74634222}	{0.000833424}	{New York504}	{74634222}	{0.09557313}
{United States505}	{52513081}	{0.000755431}	{New York505}	{52513081}	{0.854634571}
{United States506}	{43075892}	{0.001133963}	{New York506}	{43075892}	{0.233525711}
{United States507}	{46753988}	{0.000640013}	{New York507}	{46753988}	{0.175762529}
{United States508}	{97288625}	{0.000250511}	{New York508}	{97288625}	{0.447760705}
{United States509}	{15712075}	{0.000575723}	{New York509}	{15712075}	{0.375399209}
{United States510}	{87923313}	{0.000998508}	{New York510}	{87923313}	{0.980318021}
{United States511}	{16025684}	{0.000428601}	{New York511}	{16025684}	{0.694737888}
{United States512}	{18780132}	{0.000982795}	{New York512}	{18780132}	{0.449518971}
{United States513}	{53748716}	{0.000910436}	{New York513}	{53748716}	{0.412718836}
{United States514}	{76075020}	{0.000649565}	{New York514}	{76075020}	{0.984374908}
{United States515}	{16389781}	{0.001523969}	{New York515}	{16389781}	{0.802671605}
{United States516}	{44319464}	{0.000548348}	{New York516}	{44319464}	{0.145794919}
{United States517}	{23479306}	{0.002198861}	{New York517}	{23479306}	{0.059529256}
{United States518}	{14440482}	{0.0015096}	{New York518}	{14440482}	{0.777305812}
{United States519}	{72551050}	{0.001029781}	{New York519}	{72551050}	{0.309309713}
{United States520}	{85747913}	{0.000317594}	{New York520}	{85747913}	{0.960796993}
{United States521}	{43581624}	{0.000760276}	{New York521}	{43581624}	{0.979316938}
{United States522}	{18368672}	{0.001252367}	{New York522}	{18368672}	{0.265161967}
{United States523}	{41019092}	{0.000424101}	{New York523}	{41019092}	{0.67229677}
{United States524}	{34471167}	{0.000270402}	{New York524}	{34471167}	{0.400407481}
{United States525}	{97763447}	{0.001505363}	{New York525}	{97763447}	{0.725937299}
{United States526}	{12191805}	{0.000532021}	{New York526}	{12191805}	{0.9186543}
{United States527}	{90256233}	{0.00073319}	{New York527}	{90256233}	{0.662793829}
{United States528}	{77002492}	{0.000892059}	{New York528}	{77002492}	{0.912432511}
{United States529}	{97934823}	{0.000332188}	{New York529}	{97934823}	{0.848095381}
{United States530}	{90341047}	{0.001052302}	{New York530}	{90341047}	{0.784501056}
{United States531}	{42500829}	{0.000388168}	{New York531}	{42500829}	{0.836355509}
{United States532}	{11791964}	{0.001155647}	{New York532}	{11791964}	{0.85530794}
{United States533}	{50763221}	{0.000476979}	{New York533}	{50763221}	{0.39660733}
{United States534}	{48099138}	{0.000202996}	{New York534}	{48099138}	{0.299889203}
{United States535}	{56080201}	{0.000246341}	{New York535}	{56080201}	{0.309577022}
{United States536}	{58737943}	{0.000787421}	{New York536}	{58737943}	{0.738471424}
{United States537}	{24438508}	{0.000423472}	{New York537}	{24438508}	{0.973438309}
{United States538}	{67726515}	{0.001514835}	{New York538}	{67726515}	{0.863766073}
{United States539}	{65638978}	{0.000646143}	{New York539}	{65638978}	{0.933454784}
{United States540}	{35910988}	{0.001192141}	{New York540}	{35910988}	{0.434689135}
{United States541}	{97387333}	{0.001560976}	{New York541}	{97387333}	{0.843569747}
{United States542}	{33923732}	{0.000663192}	{New York542}	{33923732}	{0.881841253}
{United States543}	{50206954}	{0.001541193}	{New York543}	{50206954}	{0.964659494}
{United States544}	{48498112}	{0.000746623}	{New York544}	{48498112}	{0.52259354}
{United States545}	{58423208}	{0.001491482}	{New York545}	{58423208}	{0.32573831}
{United States546}	{17440752}	{0.00076706}	{New York546}	{17440752}	{0.842409821}
{United States547}	{29041531}	{0.000878149}	{New York547}	{29041531}	{0.868120852}
{United States548}	{69033835}	{0.000582643}	{New York548}	{69033835}	{0.090637162}
{United States549}	{89051541}	{0.000310325}	{New York549}	{89051541}	{0.357831127}
{United States550}	{45313658}	{0.000492826}	{New York550}	{45313658}	{0.645866819}
{United States551}	{75276088}	{0.000362376}	{New York551}	{75276088}	{0.516201297}
{United States552}	{83157493}	{0.000529407}	{New York552}	{83157493}	{0.878976213}
{United States553}	{99621300}	{0.001374888}	{New York553}	{99621300}	{0.548492191}
{United States554}	{69073870}	{0.000245862}	{New York554}	{69073870}	{0.726114247}
{United States555}	{11431931}	{0.001453536}	{New York555}	{11431931}	{0.778043976}
{United States556}	{42458618}	{0.0004218}	{New York556}	{42458618}	{0.473710616}
{United States557}	{69507275}	{0.00120749}	{New York557}	{69507275}	{0.656761257}
{United States558}	{54681997}	{0.000889876}	{New York558}	{54681997}	{0.196721948}
{United States559}	{66702915}	{0.000423096}	{New York559}	{66702915}	{0.102177802}
{United States560}	{95859698}	{0.001539699}	{New York560}	{95859698}	{0.754485855}
{United States561}	{41397700}	{0.001017599}	{New York561}	{41397700}	{0.898730273}
{United States562}	{71230005}	{0.000805393}	{New York562}	{71230005}	{0.981710297}
{United States563}	{28711321}	{0.000850969}	{New York563}	{28711321}	{0.394202528}
{United States564}	{72188111}	{0.000248144}	{New York564}	{72188111}	{0.626235102}
{United States565}	{90676981}	{0.001160311}	{New York565}	{90676981}	{0.840573428}
{United States566}	{17856369}	{0.000395247}	{New York566}	{17856369}	{0.433184241}
{United States567}	{83840527}	{0.000505685}	{New York567}	{83840527}	{0.90999584}
{United States568}	{20575932}	{0.000063526}	{New York568}	{20575932}	{0.915859816}
{United States569}	{37888054}	{0.000766168}	{New York569}	{37888054}	{0.196077423}
{United States570}	{28249062}	{0.000268938}	{New York570}	{28249062}	{0.599060214}
{United States571}	{88047068}	{0.000542813}	{New York571}	{88047068}	{0.736601075}
{United States572}	{17721831}	{0.000780254}	{New York572}	{17721831}	{0.806195454}
{United States573}	{43547232}	{0.000266587}	{New York573}	{43547232}	{0.152884102}
{United States574}	{64778998}	{0.000686861}	{New York574}	{64778998}	{0.713428449}
{United States575}	{46267232}	{0.000756154}	{New York575}	{46267232}	{0.794976722}
{United States576}	{55496262}	{0.001230385}	{New York576}	{55496262}	{0.825685393}
{United States577}	{44514320}	{0.00035341}	{New York577}	{44514320}	{0.575655835}
{United States578}	{61908381}	{0.000523419}	{New York578}	{61908381}	{0.477031616}
{United States579}	{69863237}	{0.000866523}	{New York579}	{69863237}	{0.921420426}
{United States580}	{21836977}	{0.000324919}	{New York580}	{21836977}	{0.761494295}
{United States581}	{63940905}	{0.000355321}	{New York581}	{63940905}	{0.699442931}
{United States582}	{45015504}	{0.000524304}	{New York582}	{45015504}	{0.832602134}
{United States583}	{36881033}	{0.000271798}	{New York583}	{36881033}	{0.537285764}
{United States584}	{60543144}	{0.000668835}	{New York584}	{60543144}	{0.920180352}
{United States585}	{10488260}	{0.001113052}	{New York585}	{10488260}	{0.614657084}
{United States586}	{40535746}	{0.000523896}	{New York586}	{40535746}	{0.23391455}
{United States587}	{13398826}	{0.000440397}	{New York587}	{13398826}	{0.299902934}
{United States588}	{51188029}	{0.000252158}	{New York588}	{51188029}	{0.987108289}
{United States589}	{19323400}	{0.001344931}	{New York589}	{19323400}	{0.917544296}
{United States590}	{15691962}	{0.000460807}	{New York590}	{15691962}	{0.781894284}
{United States591}	{63772012}	{0.000274735}	{New York591}	{63772012}	{0.65123871}
{United States592}	{20131218}	{0.000324791}	{New York592}	{20131218}	{0.601295546}
{United States593}	{47140135}	{0.002313167}	{New York593}	{47140135}	{0.887150518}
{United States594}	{71355423}	{0.000293961}	{New York594}	{71355423}	{0.902464884}
{United States595}	{88564433}	{0.000423168}	{New York595}	{88564433}	{0.820532975}
{United States596}	{21243035}	{0.00045024}	{New York596}	{21243035}	{0.884048192}
{United States597}	{86171301}	{0.000549416}	{New York597}	{86171301}	{0.98099821}
{United States598}	{22127501}	{0.001832332}	{New York598}	{22127501}	{0.757203827}
{United States599}	{11609203}	{0.000740486}	{New York599}	{11609203}	{0.90707945}
{United States600}	{99312701}	{0.000711752}	{New York600}	{99312701}	{0.833973403}
{United States601}	{20535804}	{0.001282189}	{New York601}	{20535804}	{0.518266174}
{United States602}	{86918419}	{0.000211387}	{New York602}	{86918419}	{0.941314114}
{United States603}	{99047713}	{0.001462079}	{New York603}	{99047713}	{0.504517008}
{United States604}	{73823280}	{0.000722318}	{New York604}	{73823280}	{0.610303173}
{United States605}	{41441567}	{0.001202445}	{New York605}	{41441567}	{0.878754806}
{United States606}	{39952583}	{0.00274722}	{New York606}	{39952583}	{0.760236188}
{United States607}	{26345879}	{0.001277466}	{New York607}	{26345879}	{0.898329343}
{United States608}	{58373888}	{0.000138264}	{New York608}	{58373888}	{0.999386298}
{United States609}	{77428784}	{0.001317206}	{New York609}	{77428784}	{0.758941109}
{United States610}	{24249432}	{0.000671944}	{New York610}	{24249432}	{0.097151899}
{United States611}	{44633707}	{0.000534783}	{New York611}	{44633707}	{0.591849582}
{United States612}	{62851842}	{0.001092627}	{New York612}	{62851842}	{0.859382369}
{United States613}	{40720943}	{0.000235384}	{New York613}	{40720943}	{0.844370623}
{United States614}	{73914200}	{0.000605627}	{New York614}	{73914200}	{0.559535322}
{United States615}	{30499479}	{0.000730852}	{New York615}	{30499479}	{0.833484496}
{United States616}	{21584567}	{0.000466847}	{New York616}	{21584567}	{0.907775031}
{United States617}	{62968028}	{0.001716}	{New York617}	{62968028}	{0.861723128}
{United States618}	{51490711}	{0.000868104}	{New York618}	{51490711}	{0.999570729}
{United States619}	{93391184}	{0.002557715}	{New York619}	{93391184}	{0.080343791}
{United States620}	{31703922}	{0.000627675}	{New York620}	{31703922}	{0.867372067}
{United States621}	{10039440}	{0.000342038}	{New York621}	{10039440}	{0.457699824}
{United States622}	{60550743}	{0.000603143}	{New York622}	{60550743}	{0.84889636}
{United States623}	{20858188}	{0.000399614}	{New York623}	{20858188}	{0.717170535}
{United States624}	{22664386}	{0.00325318}	{New York624}	{22664386}	{0.900259157}
{United States625}	{96028938}	{0.001467399}	{New York625}	{96028938}	{0.901000919}
{United States626}	{13892886}	{0.000069072}	{New York626}	{13892886}	{0.252231801}
{United States627}	{35172813}	{0.000304452}	{New York627}	{35172813}	{0.738145806}
{United States628}	{70146409}	{0.001715085}	{New York628}	{70146409}	{0.759380849}
{United States629}	{57251828}	{0.001771686}	{New York629}	{57251828}	{0.99598226}
{United States630}	{74693225}	{0.000127803}	{New York630}	{74693225}	{0.858101944}
{United States631}	{53289641}	{0.000624368}	{New York631}	{53289641}	{0.947862082}
{United States632}	{70304089}	{0.000378929}	{New York632}	{70304089}	{0.921396908}
{United States633}	{10925455}	{0.003354675}	{New York633}	{10925455}	{0.023855419}
{United States634}	{33614837}	{0.000632663}	{New York634}	{33614837}	{0.863306085}
{United States635}	{85051448}	{0.000527268}	{New York635}	{85051448}	{0.746888864}
{United States636}	{76066697}	{0.000485198}	{New York636}	{76066697}	{0.049148431}
{United States637}	{19634855}	{0.000602195}	{New York637}	{19634855}	{0.362463007}
{United States638}	{94312759}	{0.002320769}	{New York638}	{94312759}	{0.221811104}
{United States639}	{44319424}	{0.000645718}	{New York639}	{44319424}	{0.368863927}
{United States640}	{86852907}	{0.000652808}	{New York640}	{86852907}	{0.626463889}
{United States641}	{99624529}	{0.000935168}	{New York641}	{99624529}	{0.603914451}
{United States642}	{95873208}	{0.000242311}	{New York642}	{95873208}	{0.775857559}
{United States643}	{35080569}	{0.000371903}	{New York643}	{35080569}	{0.256305629}
{United States644}	{37079778}	{0.001164503}	{New York644}	{37079778}	{0.327705306}
{United States645}	{40782122}	{0.000823993}	{New York645}	{40782122}	{0.900225608}
{United States646}	{18367923}	{0.001022321}	{New York646}	{18367923}	{0.716952898}
{United States647}	{67875883}	{0.000079761}	{New York647}	{67875883}	{0.626081934}
{United States648}	{53609096}	{0.001268117}	{New York648}	{53609096}	{0.892643796}
{United States649}	{37531852}	{0.000350141}	{New York649}	{37531852}	{0.994900991}
{United States650}	{46061744}	{0.000705316}	{New York650}	{46061744}	{0.925717351}
{United States651}	{90681882}	{0.001990363}	{New York651}	{90681882}	{0.724600149}
{United States652}	{80841301}	{0.000691504}	{New York652}	{80841301}	{0.457060755}
{United States653}	{85145197}	{0.000526728}	{New York653}	{85145197}	{0.537798357}
{United States654}	{79230211}	{0.000322372}	{New York654}	{79230211}	{0.426324718}
{United States655}	{34294550}	{0.002493508}	{New York655}	{34294550}	{0.716481391}
{United States656}	{19215536}	{0.00056997}	{New York656}	{19215536}	{0.677664298}
{United States657}	{14549867}	{0.000787447}	{New York657}	{14549867}	{0.839370277}
{United States658}	{71284073}	{0.000312567}	{New York658}	{71284073}	{0.240978694}
{United States659}	{27930537}	{0.003964708}	{New York659}	{27930537}	{0.999015753}
{United States660}	{34068297}	{0.000758902}	{New York660}	{34068297}	{0.635774003}
{United States661}	{72746417}	{0.000123449}	{New York661}	{72746417}	{0.989649893}
{United States662}	{49633105}	{0.000312041}	{New York662}	{49633105}	{0.412462834}
{United States663}	{32598146}	{0.001316709}	{New York663}	{32598146}	{0.231710224}
{United States664}	{71531634}	{0.00243716}	{New York664}	{71531634}	{0.502571524}
{United States665}	{53685349}	{0.000222637}	{New York665}	{53685349}	{0.972206045}
{United States666}	{50727537}	{0.000861453}	{New York666}	{50727537}	{0.922571605}
{United States667}	{13097267}	{0.000148317}	{New York667}	{13097267}	{0.975246353}
{United States668}	{41896242}	{0.000129978}	{New York668}	{41896242}	{0.363757107}
{United States669}	{41727449}	{0.000632038}	{New York669}	{41727449}	{0.617719531}
{United States670}	{46312891}	{0.001621414}	{New York670}	{46312891}	{0.63111629}
{United States671}	{18061118}	{0.000280373}	{New York671}	{18061118}	{0.765832204}
{United States672}	{44848661}	{0.000591089}	{New York672}	{44848661}	{0.648618853}
{United States673}	{78432996}	{0.001454927}	{New York673}	{78432996}	{0.829553821}
{United States674}	{89833984}	{0.000155044}	{New York674}	{89833984}	{0.619826066}
{United States675}	{97738475}	{0.000613117}	{New York675}	{97738475}	{0.928930186}
{United States676}	{17127164}	{0.00040263}	{New York676}	{17127164}	{0.344858091}
{United States677}	{31960474}	{0.001045599}	{New York677}	{31960474}	{0.328027524}
{United States678}	{93661925}	{0.002696707}	{New York678}	{93661925}	{0.452091451}
{United States679}	{43793516}	{0.000153289}	{New York679}	{43793516}	{0.467197236}
{United States680}	{72317008}	{0.000162483}	{New York680}	{72317008}	{0.392014098}
{United States681}	{44992715}	{0.000191897}	{New York681}	{44992715}	{0.772108226}
{United States682}	{99891850}	{0.00040484}	{New York682}	{99891850}	{0.852368111}
{United States683}	{12122173}	{0.000283023}	{New York683}	{12122173}	{0.130434315}
{United States684}	{55250789}	{0.001328901}	{New York684}	{55250789}	{0.876054364}
{United States685}	{61735710}	{0.000771103}	{New York685}	{61735710}	{0.847979187}
{United States686}	{97311653}	{0.000476771}	{New York686}	{97311653}	{0.790913917}
{United States687}	{50535270}	{0.000940246}	{New York687}	{50535270}	{0.82840717}
{United States688}	{66100444}	{0.000573684}	{New York688}	{66100444}	{0.813973275}
